Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Chairs & Chairmats,Coachella,Jumbo Drum,1503,Leo Riley,Small Business,Furniture,0.05,11083,"Global Leather and Oak Executive Chair, Black",1,12/28/2019,89197,High,12,92236,0.56,1011,West,26197,3465,1/1/2020,Delivery Truck,65,California,301
Chairs & Chairmats,Coachella,Jumbo Drum,1503,Leo Riley,Small Business,Furniture,0.07,11084,Global Troy™ Executive Leather Low-Back Tilter,1,12/28/2019,89197,High,11,92236,0.6,3784,West,26198,5484,1/2/2020,Delivery Truck,26,California,501
Computer Peripherals,Coachella,Small Pack,1503,Leo Riley,Small Business,Technology,0.04,11085,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",1,12/28/2019,89197,High,9,92236,0.55,257,West,26199,418,12/29/2019,Regular Air,2,California,45
Tables,Coram,Jumbo Box,1062,Willie Robinson,Small Business,Furniture,0.09,11086,Balt Split Level Computer Training Table,1,3/22/2017,91354,Medium,6,11727,0.74,-335,East,26200,659,3/23/2017,Delivery Truck,52,New York,139
Binders and Binder Accessories,Ozark,Small Box,1102,Jeffrey Pearson,Small Business,Office Supplies,0,11087,Wilson Jones DublLock® D-Ring Binders,1,12/2/2018,91489,High,2,65721,0.35,0,Central,26201,16,12/4/2018,Regular Air,3,Missouri,7
Office Furnishings,Ozark,Small Box,1102,Jeffrey Pearson,Small Business,Furniture,0.09,11088,Eldon® Wave Desk Accessories,1,12/2/2018,91489,High,1,65721,0.43,-1,Central,26202,4,12/4/2018,Regular Air,5,Missouri,2
Computer Peripherals,Draper,Small Pack,1940,Eileen McDonald,Corporate,Technology,0.04,11167,"Memorex 4.7GB DVD-RAM, 3/Pack",1,3/25/2018,88872,Critical,11,84020,0.42,236,West,26203,342,3/27/2018,Regular Air,2,Utah,32
Bookcases,Billings,Jumbo Box,1790,Norman Benton,Consumer,Furniture,0.09,11089,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,6/8/2020,88264,Medium,3,59102,0.75,-323,West,26204,379,6/9/2020,Delivery Truck,59,Montana,121
Computer Peripherals,Billings,Small Box,1790,Norman Benton,Consumer,Technology,0.01,11090,Microsoft Internet Keyboard,1,6/8/2020,88264,Medium,15,59102,0.78,-83,West,26205,336,6/9/2020,Regular Air,7,Montana,21
Telephones and Communication,Billings,Wrap Bag,1790,Norman Benton,Consumer,Technology,0.1,11091,Accessory21,1,6/8/2020,88264,Medium,17,59102,0.37,194,West,26206,281,6/10/2020,Regular Air,1,Montana,21
Paper,Aspen Hill,Small Box,3250,Ian Gillespie,Small Business,Office Supplies,0.03,11092,Xerox 217,1,10/21/2020,87305,High,1,20906,0.37,-13,East,26207,11,10/23/2020,Regular Air,8,Maryland,6
Pens & Art Supplies,Southbury,Small Pack,3399,Marvin Reid,Small Business,Office Supplies,0.08,11152,Staples SlimLine Pencil Sharpener,1,3/27/2017,87534,Not Specified,5,6488,0.6,-42,East,26208,60,3/29/2017,Regular Air,6,Connecticut,12
Tables,Willow Grove,Jumbo Box,1972,Howard Hendricks,Small Business,Furniture,0.09,11093,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,11/3/2019,91552,High,12,19090,0.77,214,East,26209,2592,11/4/2019,Delivery Truck,70,Pennsylvania,219
Binders and Binder Accessories,Montclair,Small Box,535,Jill Clements,Corporate,Office Supplies,0,11094,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",1,10/19/2017,88511,Low,23,22025,0.37,46,South,26210,403,10/23/2017,Regular Air,13,Virginia,16
Binders and Binder Accessories,Kenosha,Small Box,2451,Erica Holloway,Home Office,Office Supplies,0.02,11095,Ibico Laser Imprintable Binding System Covers,1,3/5/2018,90323,Not Specified,11,53142,0.39,420,Central,26211,609,3/5/2018,Regular Air,16,Wisconsin,52
Paper,Kenosha,Small Box,2451,Erica Holloway,Home Office,Office Supplies,0.02,11096,Xerox 1979,1,3/5/2018,90323,Not Specified,2,53142,0.4,14,Central,26212,68,3/6/2018,Express Air,9,Wisconsin,31
Chairs & Chairmats,Eagle,Jumbo Drum,3244,Erica Pittman,Small Business,Furniture,0.05,11097,"Global Leather Task Chair, Black",1,10/8/2020,88339,Critical,24,83616,0.66,-700,West,26213,2156,10/10/2020,Delivery Truck,42,Idaho,90
Paper,Hastings,Wrap Bag,1705,Nicole Cannon,Corporate,Office Supplies,0.03,11098,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",1,5/18/2018,91538,Not Specified,7,68901,0.38,36,Central,26214,52,5/19/2018,Regular Air,2,Nebraska,7
Envelopes,Prior Lake,Small Box,1704,Marlene Elmore,Corporate,Office Supplies,0.05,11099,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1,5/18/2018,91538,Not Specified,14,55372,0.38,-135,Central,26215,120,5/19/2018,Regular Air,8,Minnesota,9
Office Furnishings,Owings Mills,Small Box,3376,Julie Willis,Home Office,Furniture,0.03,11100,DAX Natural Wood-Tone Poster Frame,1,7/3/2020,87482,Medium,7,21117,0.49,127,East,26216,184,7/4/2020,Regular Air,7,Maryland,26
Binders and Binder Accessories,Cary,Small Box,1018,Meredith Humphrey,Home Office,Office Supplies,0.03,11101,Round Ring Binders,1,12/1/2019,88398,Low,4,27511,0.38,68,South,26217,9,12/3/2019,Regular Air,1,North Carolina,2
Paper,Cary,Wrap Bag,1018,Meredith Humphrey,Home Office,Office Supplies,0,11102,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",1,12/1/2019,88398,Low,9,27511,0.38,-115,South,26218,24,12/10/2019,Regular Air,7,North Carolina,2
Paper,Coachella,Wrap Bag,157,Terry Benson,Corporate,Office Supplies,0.1,11122,"TOPS Money Receipt Book, Consecutively Numbered in Red,",1,1/19/2020,87674,Low,1,92236,0.4,-9,West,26219,8,1/26/2020,Regular Air,3,California,8
Envelopes,Tupelo,Small Box,1971,Marsha Roy,Corporate,Office Supplies,0.02,11180,"Peel & Seel® Recycled Catalog Envelopes, Brown",1,1/16/2017,91550,Medium,3,38801,0.35,-260,South,26220,35,1/17/2017,Regular Air,6,Mississippi,12
Paper,Tupelo,Small Box,1971,Marsha Roy,Corporate,Office Supplies,0.06,11129,Xerox 1891,1,1/16/2020,91554,Medium,8,38801,0.38,-2,South,26221,380,1/16/2020,Regular Air,6,Mississippi,49
Storage & Organization,Tupelo,Small Box,1971,Marsha Roy,Corporate,Office Supplies,0.02,11103,"Tenex File Box, Personal Filing Tote with Lid, Black",1,1/16/2020,91554,Medium,5,38801,0.59,-190,South,26222,82,1/17/2020,Regular Air,18,Mississippi,16
Chairs & Chairmats,Willow Grove,Jumbo Drum,1972,Howard Hendricks,Corporate,Furniture,0.05,11104,Global Leather Executive Chair,1,1/16/2017,91550,Medium,6,19090,0.55,1470,East,26223,2130,1/18/2017,Delivery Truck,39,Pennsylvania,351
Office Machines,Willow Grove,Small Box,1972,Howard Hendricks,Corporate,Technology,0.04,11204,"AT&T Black Trimline Phone, Model 210",1,1/16/2017,91550,Medium,5,19090,0.49,-84,East,26224,83,1/18/2017,Express Air,9,Pennsylvania,16
Computer Peripherals,Centereach,Small Box,697,Adam G Sawyer,Corporate,Technology,0.04,11239,Belkin ErgoBoard™ Keyboard,1,1/30/2018,89850,Low,8,11720,0.64,44,East,26225,254,2/1/2018,Regular Air,7,New York,31
Binders and Binder Accessories,Saint Charles,Small Box,675,Dolores Sigmon,Small Business,Office Supplies,0.03,11105,"Angle-D Binders with Locking Rings, Label Holders",1,8/3/2018,88177,Low,12,63301,0.38,-55,Central,26226,90,8/7/2018,Regular Air,8,Missouri,7
Office Furnishings,Saint Charles,Medium Box,675,Dolores Sigmon,Small Business,Furniture,0.02,11106,DAX Solid Wood Frames,1,8/3/2018,88177,Low,17,63301,0.48,-5,Central,26227,169,8/8/2018,Regular Air,6,Missouri,10
Computer Peripherals,Arlington,Small Pack,1558,Kathy Norman,Consumer,Technology,0.01,11107,"Memorex 80 Minute CD-R, 30/Pack",1,4/12/2020,87432,Critical,10,22204,0.46,45,South,26228,243,4/13/2020,Regular Air,2,Virginia,23
Chairs & Chairmats,Blacksburg,Jumbo Drum,1559,Zachary Maynard,Consumer,Furniture,0.1,11108,Hon GuestStacker Chair,1,4/13/2017,87424,Critical,5,24060,0.59,-391,South,26229,1088,4/15/2017,Delivery Truck,28,Virginia,227
Office Furnishings,Muskego,Small Pack,2568,Betty Schroeder,Home Office,Furniture,0.01,11109,Advantus Panel Wall Certificate Holder - 8.5x11,1,2/25/2018,90875,Low,6,53150,0.43,53,Central,26230,77,3/2/2018,Regular Air,6,Wisconsin,12
Office Furnishings,Rowlett,Wrap Bag,63,Gene Diaz,Corporate,Furniture,0.1,11128,Document Clip Frames,1,6/4/2020,87419,Low,1,75088,0.43,-5,Central,26231,8,6/8/2020,Regular Air,1,Texas,8
Office Machines,Rowlett,Medium Box,63,Gene Diaz,Corporate,Technology,0.04,11110,Canon MP100DHII Printing Calculator,1,6/4/2020,87419,Low,5,75088,0.37,500,Central,26232,724,6/11/2020,Regular Air,14,Texas,141
Chairs & Chairmats,Cleburne,Jumbo Drum,1255,Craig Crabtree,Home Office,Furniture,0.09,11111,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,5/10/2020,89986,Critical,9,76031,0.58,1117,Central,26233,1769,5/11/2020,Delivery Truck,24,Texas,201
Bookcases,Albany,Jumbo Box,260,Brenda Gonzalez,Corporate,Furniture,0.03,11112,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1,4/22/2018,85859,Critical,9,12208,0.66,583,East,26234,1577,4/23/2018,Delivery Truck,36,New York,171
Telephones and Communication,Albany,Medium Box,260,Brenda Gonzalez,Corporate,Technology,0,11113,1726 Digital Answering Machine,1,4/22/2018,85859,Critical,3,12208,0.58,-52,East,26235,58,4/24/2018,Regular Air,5,New York,21
Office Furnishings,Torrance,Small Pack,1654,Bob Jiang,Corporate,Furniture,0.07,11114,"Eldon Regeneration Recycled Desk Accessories, Smoke",1,10/28/2020,89891,Medium,20,90503,0.53,-114,West,26236,36,10/28/2020,Regular Air,4,California,2
Labels,Roswell,Small Box,2261,Vivian Mayer,Corporate,Office Supplies,0,11115,Avery 491,1,8/9/2020,89606,Low,18,30076,0.39,33,South,26237,81,8/14/2020,Regular Air,1,Georgia,4
Labels,Owosso,Small Box,716,Norma Kendall,Corporate,Office Supplies,0.03,11116,Avery 474,1,3/19/2019,89348,Low,8,48841,0.36,17,Central,26238,24,3/24/2019,Regular Air,1,Michigan,3
Tables,Owosso,Jumbo Drum,716,Norma Kendall,Corporate,Furniture,0.1,11117,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",1,3/19/2019,89348,Low,13,48841,0.56,-1256,Central,26239,1055,3/24/2019,Delivery Truck,60,Michigan,85
Paper,Mount Pleasant,Small Box,2945,Benjamin Norman Rodgers,Corporate,Office Supplies,0.07,11118,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1,5/9/2018,90310,Medium,8,48858,0.37,-60,Central,26240,50,5/11/2018,Regular Air,6,Michigan,6
Computer Peripherals,Mcminnville,Small Pack,115,Dwight M Carr,Home Office,Technology,0.07,11178,Fuji Slim Jewel Case CD-R,1,4/7/2017,89585,Low,12,97128,0.55,-56,West,26241,26,4/9/2017,Regular Air,2,Oregon,2
Pens & Art Supplies,Medford,Wrap Bag,116,Frances Grant,Home Office,Office Supplies,0.07,11119,Newell 326,1,4/6/2020,89588,Low,3,97504,0.56,-3,West,26242,5,4/13/2020,Regular Air,1,Oregon,2
Copiers and Fax,Hempstead,Large Box,1735,Eric West,Small Business,Technology,0.01,11120,Sharp AL-1530CS Digital Copier,1,2/28/2020,88446,High,7,11550,0.36,2558,East,26243,3707,2/28/2020,Regular Air,24,New York,500
Pens & Art Supplies,Hempstead,Small Pack,1735,Eric West,Small Business,Office Supplies,0.09,11121,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,1,2/28/2020,88446,High,1,11550,0.55,-26,East,26244,21,2/28/2020,Regular Air,3,New York,22
Paper,Centereach,Wrap Bag,1487,Joshua Lancaster,Home Office,Office Supplies,0.01,11122,"TOPS Money Receipt Book, Consecutively Numbered in Red,",1,9/24/2019,86475,Not Specified,23,11720,0.4,103,East,26245,197,9/24/2019,Regular Air,3,New York,8
Paper,Centereach,Small Box,1487,Joshua Lancaster,Home Office,Office Supplies,0.09,11123,Xerox 1989,1,9/24/2019,86475,Not Specified,14,11720,0.38,-68,East,26246,68,9/25/2019,Regular Air,5,New York,5
Telephones and Communication,Austin,Small Box,3277,Roger Howell,Small Business,Technology,0.02,11124,Accessory35,1,12/13/2020,86249,Critical,25,78745,0.55,538,Central,26247,779,12/14/2020,Regular Air,1,Texas,36
Paper,East Lansing,Small Box,1976,Sherri F Vogel,Consumer,Office Supplies,0.09,11125,Xerox 193,1,2/4/2020,89043,Low,3,48823,0.36,-31,Central,26248,18,2/11/2020,Regular Air,5,Michigan,6
Appliances,Rexburg,Medium Box,3149,Harriet Moore,Corporate,Office Supplies,0.07,11126,Bionaire Personal Warm Mist Humidifier/Vaporizer,1,1/29/2019,89718,High,8,83440,0.46,249,West,26249,361,1/31/2019,Regular Air,5,Idaho,47
Office Machines,Monroe,Jumbo Drum,2112,Margaret Olsen,Corporate,Technology,0.05,11127,Lexmark Z54se Color Inkjet Printer,1,9/27/2018,87864,Critical,18,28110,0.36,11,South,26250,1593,9/27/2018,Delivery Truck,14,North Carolina,91
Paper,Reynoldsburg,Small Box,2887,Betsy Barr,Consumer,Office Supplies,0.02,11254,Xerox 197,1,11/16/2019,87640,Critical,16,43068,0.4,1,East,26251,518,11/18/2019,Express Air,17,Ohio,31
Computer Peripherals,Saginaw,Small Pack,161,Edgar Oakley,Small Business,Technology,0.09,11248,Hewlett-Packard 4.7GB DVD+R Discs,1,5/23/2020,89967,Medium,10,76131,0.49,24,Central,26252,80,5/24/2020,Regular Air,2,Texas,9
Office Furnishings,Saginaw,Wrap Bag,161,Edgar Oakley,Small Business,Furniture,0.02,11128,Document Clip Frames,1,5/23/2020,89967,Medium,10,76131,0.43,60,Central,26253,87,5/24/2020,Regular Air,1,Texas,8
Paper,Saginaw,Small Box,161,Edgar Oakley,Small Business,Office Supplies,0.02,11129,Xerox 1891,1,5/23/2020,89967,Medium,10,76131,0.38,358,Central,26254,519,5/25/2020,Regular Air,6,Texas,49
Labels,Van Buren,Small Box,2683,Maxine Fletcher,Small Business,Office Supplies,0.02,11130,Avery 481,1,7/18/2019,89151,Critical,2,72956,0.37,-388,South,26255,7,7/20/2019,Regular Air,1,Arkansas,3
Binders and Binder Accessories,Southbury,Small Box,629,Alan Griffith,Small Business,Office Supplies,0.05,11131,Presstex Flexible Ring Binders,1,2/11/2019,91161,Critical,8,6488,0.35,26,East,26256,37,2/13/2019,Regular Air,1,Connecticut,5
Computer Peripherals,Irving,Small Pack,382,Wesley Dudley,Corporate,Technology,0.09,11179,"Memorex 4.7GB DVD+RW, 3/Pack",1,1/26/2019,88934,Not Specified,3,75061,0.4,15,Central,26257,80,1/26/2019,Regular Air,2,Texas,28
Office Furnishings,Irving,Small Box,382,Wesley Dudley,Corporate,Furniture,0.06,11132,Eldon Image Series Black Desk Accessories,1,1/26/2019,88934,Not Specified,7,75061,0.49,-116,Central,26258,31,1/28/2019,Regular Air,7,Texas,4
Binders and Binder Accessories,Surprise,Small Box,1054,Keith R Atkinson,Corporate,Office Supplies,0.03,11133,Wilson Jones Custom Binder Spines & Labels,1,5/23/2017,90069,Not Specified,4,85374,0.36,-52,West,26259,26,5/25/2017,Express Air,7,Arizona,5
Paper,Surprise,Small Box,1054,Keith R Atkinson,Corporate,Office Supplies,0.08,11134,Xerox 1883,1,5/23/2017,90069,Not Specified,8,85374,0.39,145,West,26260,210,5/24/2017,Regular Air,6,Arizona,26
Telephones and Communication,Surprise,Wrap Bag,1054,Keith R Atkinson,Corporate,Technology,0.06,11135,Accessory37,1,5/23/2017,90069,Not Specified,1,85374,0.81,-112,West,26261,18,5/25/2017,Regular Air,3,Arizona,21
Telephones and Communication,Surprise,Small Box,1054,Keith R Atkinson,Corporate,Technology,0,11136,V2397,1,5/22/2020,90076,Not Specified,12,85374,0.58,913,West,26262,1324,5/24/2020,Regular Air,3,Arizona,126
Office Furnishings,Richmond,Small Pack,1548,John Bray,Corporate,Furniture,0.03,11137,"GE 4 Foot Flourescent Tube, 40 Watt",1,8/10/2018,88491,Low,17,47374,0.39,105,Central,26263,271,8/12/2018,Regular Air,9,Indiana,15
Paper,Highland Village,Small Box,954,Tony Chandler,Small Business,Office Supplies,0.02,11138,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1,2/24/2020,90773,Low,10,75067,0.37,55,Central,26264,112,2/27/2020,Regular Air,5,Texas,11
Computer Peripherals,West Scarborough,Small Pack,953,Josephine Smith,Small Business,Technology,0.02,11139,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",1,2/24/2020,90773,Low,1,4070,0.72,-25,East,26265,5,3/4/2020,Regular Air,2,Maine,5
Binders and Binder Accessories,Boston,Small Box,16,Sarah Ramsey,Small Business,Office Supplies,0.08,11140,"GBC Laser Imprintable Binding System Covers, Desert Sand",1,2/10/2020,86844,High,3,2129,0.38,3,East,26266,46,2/13/2020,Express Air,7,Massachusetts,14
Rubber Bands,Boston,Wrap Bag,16,Sarah Ramsey,Small Business,Office Supplies,0.04,11158,Staples Gold Paper Clips,1,2/10/2017,86836,High,6,2129,0.39,3,East,26267,19,2/13/2017,Regular Air,2,Massachusetts,3
Telephones and Communication,Boston,Small Box,16,Sarah Ramsey,Small Business,Technology,0.05,11141,StarTAC 7797,1,2/10/2017,86836,High,10,2129,0.55,653,East,26268,946,2/12/2017,Regular Air,3,Massachusetts,116
Pens & Art Supplies,Farmers Branch,Wrap Bag,1133,Marjorie Owens,Corporate,Office Supplies,0.09,11142,Newell 342,1,10/5/2019,88112,Low,10,75234,0.56,-65,Central,26269,33,10/10/2019,Regular Air,4,Texas,3
Telephones and Communication,Farmers Branch,Small Box,1133,Marjorie Owens,Corporate,Technology,0.02,11143,M70,1,10/5/2019,88112,Low,19,75234,0.59,894,Central,26270,2054,10/14/2019,Regular Air,9,Texas,126
Appliances,Kalispell,Small Box,1495,Theodore Petty,Home Office,Office Supplies,0.05,11144,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,1,1/27/2019,85884,Critical,3,59901,0.59,124,West,26271,212,1/28/2019,Regular Air,4,Montana,71
Binders and Binder Accessories,Kalispell,Small Box,1495,Theodore Petty,Home Office,Office Supplies,0.09,11145,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1,1/27/2019,85884,Critical,11,59901,0.38,-17,West,26272,55,1/28/2019,Regular Air,3,Montana,5
Binders and Binder Accessories,West Valley City,Small Box,1305,Chris Pritchard,Consumer,Office Supplies,0.02,11145,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1,2/15/2020,87012,High,11,84120,0.38,9,West,26273,61,2/16/2020,Regular Air,3,Utah,5
Office Furnishings,West Valley City,Medium Box,1305,Chris Pritchard,Consumer,Furniture,0.04,11146,Deflect-o Glass Clear Studded Chair Mats,1,2/15/2017,87002,High,3,84120,0.63,126,West,26274,182,2/17/2017,Regular Air,11,Utah,62
Office Furnishings,West Valley City,Wrap Bag,1305,Chris Pritchard,Consumer,Furniture,0.03,11147,Eldon Econocleat® Chair Mats for Low Pile Carpets,1,2/15/2020,87012,High,6,84120,0.73,-381,West,26275,260,2/17/2020,Regular Air,34,Utah,41
Office Machines,West Valley City,Medium Box,1305,Chris Pritchard,Consumer,Technology,0.04,11148,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,1,2/15/2020,87012,High,1,84120,0.38,-1511,West,26276,1754,2/17/2020,Regular Air,14,Utah,1938
Pens & Art Supplies,Waynesboro,Wrap Bag,2680,Kyle Hoffman,Corporate,Office Supplies,0.08,11149,Newell 340,1,9/10/2019,89387,Medium,19,22980,0.56,47,South,26277,51,9/11/2019,Regular Air,1,Virginia,3
Bookcases,Boston,Jumbo Box,1638,Amanda Shore,Home Office,Furniture,0.01,11202,"Bush Westfield Collection Bookcases, Fully Assembled",1,12/18/2018,89709,High,12,2129,0.62,55,East,26278,1288,12/19/2018,Delivery Truck,36,Massachusetts,101
Office Machines,Altamonte Springs,Medium Box,1178,Sandy Hunt,Consumer,Technology,0.09,11150,"Soundgear Copyboard Conference Phone, Optional Battery",1,1/1/2018,89788,Medium,2,32701,0.37,-71,South,26279,398,1/1/2018,Express Air,14,Florida,204
Appliances,Independence,Small Box,2133,Harry Cooper,Home Office,Office Supplies,0.09,11151,Belkin F9M820V08 8 Outlet Surge,1,12/7/2019,90087,Medium,2,64055,0.56,-15,Central,26280,85,12/7/2019,Regular Air,5,Missouri,43
Pens & Art Supplies,Independence,Small Pack,2133,Harry Cooper,Home Office,Office Supplies,0.03,11152,Staples SlimLine Pencil Sharpener,1,12/7/2019,90087,Medium,14,64055,0.6,-19,Central,26281,175,12/9/2019,Regular Air,6,Missouri,12
Labels,Southbury,Small Box,159,Gail Welch,Consumer,Office Supplies,0.09,11153,Avery 485,1,9/5/2020,89374,Medium,4,6488,0.38,24,East,26282,48,9/5/2020,Regular Air,1,Connecticut,13
Pens & Art Supplies,Southbury,Wrap Bag,159,Gail Welch,Consumer,Office Supplies,0.03,11154,"Dixon My First Ticonderoga Pencil, #2",1,9/5/2020,89374,Medium,19,6488,0.56,8,East,26283,115,9/6/2020,Regular Air,2,Connecticut,6
Binders and Binder Accessories,Oceanside,Small Box,776,Holly Love Butler,Home Office,Office Supplies,0.1,11155,GBC Wire Binding Strips,1,2/27/2020,87000,Medium,2,92054,0.37,-9,West,26284,63,2/28/2020,Regular Air,13,California,32
Paper,Oceanside,Wrap Bag,776,Holly Love Butler,Home Office,Office Supplies,0.09,11184,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",1,2/27/2020,87000,Medium,2,92054,0.38,39,West,26285,72,2/28/2020,Regular Air,5,California,38
Binders and Binder Accessories,Searcy,Small Box,775,Faye Woods,Home Office,Office Supplies,0.04,11222,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1,2/27/2020,87000,Medium,6,72143,0.4,-22,South,26286,36,2/28/2020,Regular Air,6,Arkansas,6
Labels,Wake Forest,Small Box,2470,Marjorie Maxwell,Home Office,Office Supplies,0,11156,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",1,10/29/2019,88143,Critical,5,27587,0.39,-6,South,26287,25,10/31/2019,Regular Air,7,North Carolina,4
