Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Telephones and Communication,Conroe,Small Box,1683,Wesley Corbett,Consumer,Technology,0.08,10897,StarTAC 7760,1,12/15/2016,90616,Not Specified,5,77301,0.59,-39,Central,1/4/1971,261,12/16/2017,Regular Air,4,Texas,66
Copiers and Fax,San Francisco,Large Box,1796,Carlos Johnson,Corporate,Technology,0.08,10148,Canon Image Class D660 Copier,1,2/15/2017,90779,Not Specified,2,94110,0.44,-1353,West,12/17/1954,1126,2/16/2018,Regular Air,24,California,600
Appliances,Bennington,Small Box,1914,Ellen Avery,Corporate,Office Supplies,0.03,10781,Hoover Upright Vacuum With Dirt Cup,1,12/29/2015,87340,Not Specified,5,05201,0.56,933,East,6/24/1970,1432,12/30/2016,Regular Air,20,Vermont,290
Pens & Art Supplies,Paradise,Wrap Bag,1913,Susan Barr,Corporate,Office Supplies,0.1,10782,Sanford Pocket Accent� Highlighters,1,12/28/2016,87340,Not Specified,15,95969,0.42,-14,West,6/25/1970,24,12/29/2017,Regular Air,1,California,2
Appliances,Irving,Medium Box,572,Nancy White,Home Office,Office Supplies,0,10348,Holmes HEPA Air Purifier,1,12/28/2017,86561,Not Specified,12,75061,0.5,162,Central,8/24/1949,269,12/29/2018,Regular Air,6,Texas,22
Storage & Organization,Boston,Small Box,2196,Gene Heath Cross,Small Business,Office Supplies,0,10779,Filing/Storage Totes and Swivel Casters,1,12/27/2016,89182,High,12,02129,0.6,-146,East,10/24/1956,120,12/28/2017,Regular Air,9,Massachusetts,10
Telephones and Communication,Sun Prairie,Small Box,3192,Melanie Ray,Corporate,Technology,0.08,10932,T65,1,12/15/2015,86453,Medium,4,53590,0.56,-133,Central,9/30/1962,644,12/16/2016,Regular Air,4,Wisconsin,196
Telephones and Communication,Clarksburg,Small Box,2673,Faye Joseph,Home Office,Technology,0,10603,Item 10603,1,7/7/2015,90554,Not Specified,18,26301,0.56,712,East,8/14/1964,1032,7/8/2016,Regular Air,5,West Virginia,66
Telephones and Communication,Los Angeles,Small Box,2670,Yvonne Mann,Home Office,Technology,0,10603,Item 10603,1,12/24/2015,39686,Not Specified,72,90049,0.56,792,West,5/4/1915,4126,12/27/2016,Regular Air,5,California,66
Computer Peripherals,Irving,Small Pack,572,Nancy White,Home Office,Technology,0.04,11008,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",1,12/31/2015,86561,Not Specified,12,75061,0.71,137,Central,8/25/1949,571,1/3/2017,Regular Air,4,Texas,48
Paper,Brookings,Wrap Bag,2048,Ricky Dougherty,Consumer,Office Supplies,0.04,10438,Rediform S.O.S. Phone Message Books,1,6/11/2014,88230,Medium,9,57006,0.36,30,Central,10/10/1960,43,6/9/2016,Regular Air,1,South Dakota,5
Storage & Organization,Tucson,Jumbo Drum,1117,Samantha Koch,Home Office,Office Supplies,0.1,11003,"Tennsco Lockers, Gray",1,11/21/2017,86784,Low,12,85705,0.78,-1227,West,1/7/1960,258,11/22/2018,Delivery Truck,53,Arizona,21
Bookcases,Tucson,Jumbo Box,1117,Samantha Koch,Home Office,Furniture,0.04,10884,"O'Sullivan Elevations Bookcase, Cherry Finish",1,11/23/2016,86784,Low,16,85705,0.69,-659,West,1/5/1960,2113,11/24/2017,Delivery Truck,55,Arizona,131
Office Furnishings,Derry,Small Box,1837,Herbert Williamson,Home Office,Furniture,0.09,10700,12-1/2 Diameter Round Wall Clock,1,8/14/2015,86609,Not Specified,9,03038,0.49,32,East,11/12/1966,177,8/15/2016,Regular Air,10,New Hampshire,20
Binders and Binder Accessories,Eden,Small Box,1528,Brad Stark,Home Office,Office Supplies,0,11256,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",1,12/7/2016,86821,Critical,16,27288,0.39,6978,South,4/3/1972,253,12/11/2017,Regular Air,8,North Carolina,15
Paper,Plainview,Small Box,2021,Lindsay Hoffman,Corporate,Office Supplies,0.1,11017,Xerox 1952,1,8/11/2016,86946,Low,4,79072,0.38,-26,Central,1/2/1969,21,8/12/2017,Regular Air,5,Texas,5
Envelopes,Kissimmee,Small Box,3284,Michael Shaffer,Consumer,Office Supplies,0.01,10967,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",1,7/19/2015,90761,Medium,1,34741,0.35,661,South,11/5/1965,12,7/21/2016,Regular Air,6,Florida,10
Binders and Binder Accessories,Westbrook,Small Box,456,Eugene Womble,Corporate,Office Supplies,0.06,10192,Accohide Poly Flexible Ring Binders,1,1/20/2017,86027,Critical,1,04092,0.35,-5,East,3/31/1964,8,1/23/2018,Regular Air,5,Maine,4
Pens & Art Supplies,Phoenix,Small Pack,746,Lindsay York,Corporate,Office Supplies,0.1,10474,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,1,11/18/2016,87733,High,2,85023,0.56,-33,West,9/25/1964,68,11/21/2017,Regular Air,9,Arizona,35
Pens & Art Supplies,Medina,Wrap Bag,2363,Jacob Murray,Home Office,Office Supplies,0.09,10306,Newell 35,1,12/1/2016,90042,High,17,44256,0.56,-129,East,3/22/1966,57,12/2/2017,Regular Air,5,Ohio,3
Tables,Kissimmee,Jumbo Box,3284,Michael Shaffer,Consumer,Furniture,0.01,10658,Bevis Rectangular Conference Tables,1,7/18/2016,90761,Medium,1,34741,0.69,177,South,11/7/1965,166,7/20/2017,Delivery Truck,52,Florida,146
Pens & Art Supplies,Kissimmee,Small Pack,3284,Michael Shaffer,Consumer,Office Supplies,0.04,11025,Boston 1730 StandUp Electric Pencil Sharpener,1,7/18/2016,90761,Medium,4,34741,0.59,-607,South,11/6/1965,85,7/20/2017,Regular Air,9,Florida,21
Paper,Oxford,Small Box,3201,Benjamin McGee,Consumer,Office Supplies,0.05,11073,Computer Printout Paper with Letter-Trim Perforations,1,8/5/2015,88442,Low,1,01540,0.37,-16,East,11/1/1968,34,8/6/2016,Express Air,9,Massachusetts,19
Storage & Organization,Killingly Center,Small Box,3078,Kate McKenna,Small Business,Office Supplies,0.01,11240,Fellowes Staxonsteel� Drawer Files,1,1/12/2017,88249,Not Specified,16,06241,0.71,1369,East,10/16/1969,3096,1/25/2018,Express Air,20,Connecticut,193
Bookcases,Billings,Jumbo Box,1790,Norman Benton,Consumer,Furniture,0.09,11089,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,7/5/2016,88264,Medium,3,59102,0.75,-323,West,9/28/1971,379,7/6/2017,Delivery Truck,59,Montana,121
Binders and Binder Accessories,Willimantic,Small Box,277,Hazel Herman,Corporate,Office Supplies,0.07,11211,"Fellowes Twister Kit, Gray/Clear, 3/pkg",1,9/2/2016,89298,Medium,1,06226,0.4,-14,East,1/30/1966,13,9/4/2017,Regular Air,9,Connecticut,8
Tables,Saratoga,Jumbo Box,945,Stephanie Sun Perry,Home Office,Furniture,0.01,11069,Bretford CR8500 Series Meeting Room Furniture,1,12/16/2016,86572,Medium,5,95070,0.71,1112,West,7/19/1960,1612,12/19/2017,Delivery Truck,43,California,401
Binders and Binder Accessories,Mesquite,Small Box,1563,Natalie McIntyre,Corporate,Office Supplies,0.08,10633,GBC DocuBind P100 Manual Binding Machine,1,7/11/2015,88100,Critical,6,75150,0.4,686,Central,12/31/1965,995,7/14/2016,Regular Air,20,Texas,166
Paper,Mcallen,Small Box,1562,Kristin Snyder,Corporate,Office Supplies,0,11129,Xerox 1891,1,7/8/2017,88100,Critical,4,78501,0.38,145,Central,12/30/1965,211,7/11/2018,Regular Air,6,Texas,49
Paper,Pleasant Grove,Small Box,531,Raymond Hampton,Corporate,Office Supplies,0,10888,Xerox 1923,1,12/12/2015,88542,Medium,2,84062,0.37,-18,West,1/4/1960,15,12/15/2016,Regular Air,6,Utah,7
Tables,Syracuse,Large Box,55,Marvin Hawley,Consumer,Furniture,0.04,10664,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",1,8/15/2017,88081,Low,11,13210,0.68,55,East,7/26/1950,762,8/17/2018,Express Air,69,New York,71
Binders and Binder Accessories,Huntington Beach,Small Box,1186,Glenda Herbert,Consumer,Office Supplies,0.03,11052,Surelock� Post Binders,1,9/17/2015,85944,Medium,11,92646,0.35,227,West,8/6/1971,329,9/22/2016,Regular Air,3,California,31
Storage & Organization,Harker Heights,Small Box,2119,James Goldman,Home Office,Office Supplies,0.06,11206,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,1,7/2/2015,90897,Medium,6,76543,0.73,122,Central,2/10/1972,386,7/4/2016,Regular Air,7,Texas,65
Office Machines,Coachella,Jumbo Drum,1083,Hazel Dale,Corporate,Technology,0,10871,Epson DFX-8500 Dot Matrix Printer,1,7/24/2017,88466,Critical,1,92236,0.57,-5572,West,11/22/1970,2729,7/25/2018,Delivery Truck,30,California,2550
Copiers and Fax,Hilton Head Island,Large Box,1997,Harriet Bowman,Consumer,Technology,0.03,11120,Sharp AL-1530CS Digital Copier,1,9/28/2015,90336,Medium,1,29915,0.36,213,South,10/10/1967,520,9/29/2016,Express Air,24,South Carolina,500
Binders and Binder Accessories,Norfolk,Small Box,445,Judy Barrett,Small Business,Office Supplies,0.1,10696,Avery Legal 4-Ring Binder,1,8/2/2016,88087,Not Specified,12,68701,0.35,156,Central,5/21/1963,227,8/10/2017,Regular Air,1,Nebraska,21
Office Machines,Madison Heights,Medium Box,2791,Dawn Larson,Corporate,Technology,0.08,11203,Canon MP41DH Printing Calculator,1,11/9/2016,88762,Low,8,48071,0.38,828,Central,6/23/1956,1200,11/10/2017,Regular Air,14,Michigan,151
Telephones and Communication,Indian Trail,Small Box,2066,Claudia Webb,Corporate,Technology,0.01,11075,LX 677,1,9/1/2017,85842,Critical,9,28079,0.57,3110,South,6/14/1971,893,9/4/2018,Regular Air,9,North Carolina,111
Computer Peripherals,Mcminnville,Small Pack,133,Gayle Keith,Corporate,Technology,0.04,10337,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",1,1/7/2017,90997,High,5,97128,0.43,80,West,6/8/1957,116,1/8/2018,Express Air,2,Oregon,22
Tables,Abilene,Jumbo Box,825,Marvin Hunt,Small Business,Furniture,0.04,10964,Bush Advantage Collection� Round Conference Table,1,10/19/2016,89267,Critical,6,79605,0.64,199,Central,1/29/1964,1327,10/20/2017,Delivery Truck,52,Texas,213
Pens & Art Supplies,Allen,Wrap Bag,826,Ronnie Shaffer,Small Business,Office Supplies,0.08,10445,Newell 321,1,10/17/2017,89267,Critical,6,75002,0.56,-21,Central,1/30/1964,20,10/18/2018,Regular Air,2,Texas,3
Telephones and Communication,Washington,Small Box,2867,Dana Teague,Corporate,Technology,0.07,10604,Item 10604,1,7/27/2017,52673,Medium,18,20016,0.57,-5,East,3/25/1920,2629,7/28/2018,Regular Air,9,District of Columbia,176
Telephones and Communication,Everett,Small Box,2869,Terri Hanson,Corporate,Technology,0.07,10604,Item 10604,1,2/14/2017,85832,Medium,5,98208,0.57,-5,West,7/6/1969,730,2/15/2018,Regular Air,9,Washington,176
Binders and Binder Accessories,Washington,Small Box,2867,Dana Teague,Corporate,Office Supplies,0.05,10653,Wilson Jones Impact Binders,1,7/30/2015,52673,Medium,5,20016,0.36,-17,East,3/26/1920,33,8/2/2016,Regular Air,6,District of Columbia,5
Binders and Binder Accessories,Federal Way,Small Box,2870,Joyce Sumner,Corporate,Office Supplies,0.05,10653,Wilson Jones Impact Binders,1,2/14/2017,85832,Medium,1,98023,0.36,-17,West,7/7/1969,7,2/15/2018,Regular Air,6,Washington,5
Binders and Binder Accessories,Daytona Beach,Small Box,1541,Glenda Taylor Strauss,Corporate,Office Supplies,0,10975,Wilson Jones� Four-Pocket Poly Binders,1,7/14/2015,87787,Medium,9,32114,0.36,-38,South,2/11/1971,66,7/15/2016,Express Air,5,Florida,7
Paper,Asheboro,Small Box,1650,Dan Lamm,Corporate,Office Supplies,0.06,11205,Xerox 195,1,11/16/2017,91048,High,14,27203,0.37,58,South,10/3/1965,91,11/17/2018,Regular Air,5,North Carolina,7
Computer Peripherals,Daytona Beach,Small Box,1541,Glenda Taylor Strauss,Corporate,Technology,0.07,10923,"IBM Numeric Access II Keypad, 17-Key, Black",1,7/13/2016,87787,Medium,9,32114,0.75,14,South,2/12/1971,326,7/14/2017,Regular Air,9,Florida,36
Appliances,North Miami Beach,Small Box,2880,Grace Black,Small Business,Office Supplies,0.08,10238,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",1,8/25/2015,88629,Critical,2,33160,0.56,-311,South,1/5/1959,114,9/5/2016,Regular Air,13,Florida,57
Telephones and Communication,North Miami Beach,Small Pack,2880,Grace Black,Small Business,Technology,0.09,10617,Accessory32,1,8/24/2016,88629,Critical,2,33160,0.35,-1357,South,1/6/1959,88,9/4/2017,Regular Air,1,Florida,56
Labels,Irving,Small Box,2854,Brian Norman,Corporate,Office Supplies,0.02,10926,Avery 51,1,1/31/2017,87326,Low,1,75061,0.39,-6,Central,5/1/1954,6,2/1/2018,Regular Air,1,Texas,6
Computer Peripherals,Irving,Small Box,2854,Brian Norman,Corporate,Technology,0.09,10627,Fellowes EZ Multi-Media Keyboard,1,1/31/2017,87326,Low,7,75061,0.76,-127,Central,4/30/1954,243,2/1/2018,Regular Air,8,Texas,35
Computer Peripherals,Irving,Small Box,1402,Wesley Tate,Home Office,Technology,0.07,11029,Microsoft Multimedia Keyboard,1,1/16/2017,26756,Medium,33,75061,0.74,-30,Central,3/31/1910,1013,1/22/2018,Regular Air,4,Texas,31
Computer Peripherals,Ann Arbor,Small Box,1404,Clara Bullock,Home Office,Technology,0.07,11029,Microsoft Multimedia Keyboard,1,10/27/2015,86149,Medium,8,48104,0.74,-30,Central,7/12/1959,246,10/28/2016,Regular Air,4,Michigan,31
Office Furnishings,Greenfield,Wrap Bag,2334,Stephanie Hawkins,Small Business,Furniture,0.02,11128,Document Clip Frames,1,11/4/2016,89618,Not Specified,16,53220,0.43,98,Central,11/10/1966,142,11/7/2017,Regular Air,1,Wisconsin,8
Paper,Kenner,Small Box,2480,Rhonda Tuttle,Corporate,Office Supplies,0.03,11118,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1,5/11/2014,91005,High,7,70065,0.37,486,South,2/5/1966,49,5/12/2016,Regular Air,6,Louisiana,6
Telephones and Communication,Jackson,Small Pack,2712,Jose Chan,Corporate,Technology,0.07,10373,Accessory2,1,9/18/2017,88710,Not Specified,15,49201,0.55,458,Central,3/31/1951,664,9/19/2018,Regular Air,1,Michigan,56
Paper,Kenner,Small Box,2480,Rhonda Tuttle,Corporate,Office Supplies,0.05,11174,Staples Copy Paper (20Lb. and 84 Bright),1,5/11/2015,91005,High,5,70065,0.38,-50,South,2/6/1966,26,5/11/2017,Regular Air,5,Louisiana,5
Binders and Binder Accessories,Santa Rosa,Small Box,3008,Penny Rich,Home Office,Office Supplies,0.05,11140,"GBC Laser Imprintable Binding System Covers, Desert Sand",1,1/21/2017,89417,Low,3,95404,0.38,-13,West,12/20/1951,45,1/22/2018,Regular Air,7,California,14
Storage & Organization,Santa Rosa,Small Box,3008,Penny Rich,Home Office,Office Supplies,0.01,10804,Fellowes Super Stor/Drawer�,1,1/21/2017,89417,Low,12,95404,0.67,-386,West,12/22/1951,353,1/22/2018,Regular Air,20,California,28
Paper,Irving,Small Box,1402,Wesley Tate,Home Office,Office Supplies,0.09,10713,Xerox 1894,1,1/16/2017,26756,Medium,52,75061,0.37,-104,Central,4/1/1910,330,1/22/2018,Regular Air,6,Texas,6
Paper,Irving,Small Box,1402,Wesley Tate,Home Office,Office Supplies,0.07,10828,Xerox 210,1,1/16/2017,26756,Medium,26,75061,0.37,-80,Central,4/2/1910,166,1/22/2018,Regular Air,7,Texas,6
Binders and Binder Accessories,Boston,Small Box,68,Scott Bunn,Corporate,Office Supplies,0.1,10611,Ibico Ibimaster 300 Manual Binding System,1,2/4/2017,44099,Medium,34,02129,0.4,4593,East,1/19/1917,11824,2/5/2018,Regular Air,20,Massachusetts,368
Binders and Binder Accessories,Boston,Small Box,68,Scott Bunn,Corporate,Office Supplies,0.1,11009,Storex DuraTech Recycled Plastic Frosted Binders,1,2/4/2017,44099,Medium,19,02129,0.35,-67,East,1/20/1917,81,2/5/2018,Regular Air,5,Massachusetts,4
Binders and Binder Accessories,Derry,Small Box,67,Ellen McCormick,Corporate,Office Supplies,0.1,10611,Ibico Ibimaster 300 Manual Binding System,1,8/31/2016,87950,Medium,9,03038,0.4,2160,East,5/2/1966,3130,9/1/2017,Regular Air,20,New Hampshire,368
Binders and Binder Accessories,Derry,Small Box,67,Ellen McCormick,Corporate,Office Supplies,0.1,11009,Storex DuraTech Recycled Plastic Frosted Binders,1,8/29/2017,87950,Medium,5,03038,0.35,-67,East,5/3/1966,21,8/30/2018,Regular Air,5,New Hampshire,4
Paper,Marion,Wrap Bag,1994,Kathy Freedman,Small Business,Office Supplies,0.01,11045,EcoTones� Memo Sheets,1,1/14/2017,91014,Not Specified,8,43302,0.37,23,East,12/17/1966,34,1/15/2018,Regular Air,1,Ohio,4
Office Machines,Southbury,Jumbo Drum,49,Terri Lyons,Corporate,Technology,0.06,10057,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,1,2/7/2017,87718,Critical,4,06488,0.36,527,East,4/25/1958,763,2/8/2018,Delivery Truck,16,Connecticut,201
Chairs & Chairmats,Martinez,Jumbo Drum,1712,Regina Langley,Corporate,Furniture,0.08,11162,"Global Deluxe Stacking Chair, Gray",1,9/29/2016,87754,Low,2,30907,0.56,542,South,8/1/1967,97,10/3/2017,Delivery Truck,14,Georgia,51
Telephones and Communication,Lenexa,Small Box,96,Vincent Lindsay,Home Office,Technology,0.06,10117,Item 10117,1,1/3/2017,87311,Critical,2,66215,0.57,-278,Central,3/17/1962,191,1/4/2018,Regular Air,5,Kansas,116
Bookcases,Moscow,Jumbo Box,2376,Debra Batchelor,Corporate,Furniture,0.09,10219,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",1,9/8/2015,91326,Not Specified,7,83843,0.56,342,West,10/28/1962,1565,9/9/2016,Delivery Truck,60,Idaho,241
Office Furnishings,Pittsburg,Small Pack,1020,Julie Porter,Consumer,Furniture,0.1,10435,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1,7/29/2016,88640,High,3,66762,0.49,40,Central,12/12/1956,58,7/31/2017,Regular Air,7,Kansas,20
Chairs & Chairmats,Morristown,Jumbo Drum,496,Douglas Gay,Small Business,Furniture,0.08,10518,Novimex Fabric Task Chair,1,2/23/2017,90709,High,8,37814,0.7,-378,South,6/24/1957,483,2/24/2018,Delivery Truck,30,Tennessee,61
Office Furnishings,Murfreesboro,Small Box,497,Steve McKee,Small Business,Furniture,0.1,10726,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",1,2/23/2017,90709,High,12,37130,0.57,4,South,6/25/1957,124,2/24/2018,Regular Air,5,Tennessee,11
Labels,Springdale,Small Box,2123,Pauline Erickson Kirkland,Corporate,Office Supplies,0.06,10926,Avery 51,1,12/3/2016,89675,Low,1,72762,0.39,1265,South,6/23/1963,11,12/4/2017,Express Air,1,Arkansas,6
Storage & Organization,Neenah,Large Box,2958,Ellen Sparks,Corporate,Office Supplies,0.03,10652,Carina Double Wide Media Storage Towers in Natural & Black,1,10/23/2016,90268,Medium,2,54956,0.81,-297,Central,11/1/1969,167,10/26/2017,Regular Air,35,Wisconsin,81
Envelopes,Camarillo,Small Box,3355,Glenda Simon,Corporate,Office Supplies,0.03,11227,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",1,8/19/2016,88596,Critical,12,93010,0.36,65,West,11/5/1967,95,8/22/2017,Regular Air,1,California,8
Binders and Binder Accessories,Norristown,Small Box,2017,Danny Schaefer,Home Office,Office Supplies,0.06,10650,Heavy-Duty E-Z-D� Binders,1,6/30/2017,86944,Not Specified,8,19401,0.38,57,East,2/14/1955,83,7/3/2018,Regular Air,3,Pennsylvania,11
Computer Peripherals,Menomonee Falls,Small Pack,2588,Diane Flynn,Home Office,Technology,0.07,10857,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",1,12/15/2015,91171,Medium,12,53051,0.64,258,Central,3/20/1967,376,12/22/2016,Regular Air,4,Wisconsin,31
Copiers and Fax,Grand Junction,Large Box,241,Amy Ellis Holder,Small Business,Technology,0.06,11120,Sharp AL-1530CS Digital Copier,1,1/1/2017,90485,High,3,81503,0.36,-517,West,4/3/1970,1509,1/4/2018,Regular Air,24,Colorado,500
Office Furnishings,Penn Hills,Wrap Bag,2018,Tracey Garcia,Home Office,Furniture,0.01,10260,Eldon� 500 Class� Desk Accessories,1,7/3/2015,86944,Not Specified,8,15235,0.52,31,East,2/15/1955,102,7/4/2016,Express Air,6,Pennsylvania,12
Storage & Organization,Chicago,Small Box,1310,Ricky C Sumner,Corporate,Office Supplies,0,10863,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",1,2/4/2017,88969,Not Specified,2,60623,0.57,6,Central,6/6/1955,75,2/5/2018,Regular Air,8,Illinois,35
Binders and Binder Accessories,Spring,Small Box,664,Denise Chapman,Home Office,Office Supplies,0.1,11216,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1,11/30/2016,90925,Medium,7,77373,0.38,-75,Central,6/10/1966,33,12/2/2017,Regular Air,5,Texas,5
Telephones and Communication,Chicago,Small Pack,1310,Ricky C Sumner,Corporate,Technology,0.07,10699,Accessory36,1,2/4/2017,88969,Not Specified,7,60623,0.83,-184,Central,6/7/1955,329,2/5/2018,Regular Air,5,Illinois,56
Computer Peripherals,Spring,Small Pack,664,Denise Chapman,Home Office,Technology,0.01,11179,"Memorex 4.7GB DVD+RW, 3/Pack",1,11/30/2016,90925,Medium,11,77373,0.4,218,Central,6/11/1966,316,12/2/2017,Regular Air,2,Texas,28
Bookcases,Warwick,Jumbo Box,367,Richard Keller,Small Business,Furniture,0.08,10772,"Hon Metal Bookcases, Putty",1,11/15/2017,87354,Critical,12,02886,0.56,-893,East,3/30/1955,850,11/16/2018,Delivery Truck,47,Rhode Island,71
Telephones and Communication,Tigard,Wrap Bag,2876,Lisa Roberson,Consumer,Technology,0.01,11021,Accessory25,1,7/26/2016,89643,High,4,97224,0.57,41,West,8/28/1960,73,7/27/2017,Regular Air,1,Oregon,21
Tables,Erie,Jumbo Box,1447,Glenda Carlton,Home Office,Furniture,0.03,10870,Chromcraft Rectangular Conference Tables,1,8/9/2016,86714,Low,1,16509,0.61,-573,East,3/2/1963,202,8/10/2017,Delivery Truck,59,Pennsylvania,237
Pens & Art Supplies,Medford,Wrap Bag,116,Frances Grant,Home Office,Office Supplies,0.07,11119,Newell 326,1,2/22/2017,89588,Low,3,97504,0.56,-3,West,11/5/1971,5,2/23/2018,Regular Air,1,Oregon,2
Pens & Art Supplies,Austin,Wrap Bag,117,Linda Weiss,Home Office,Office Supplies,0.07,11119,Newell 326,1,7/22/2017,58914,Low,11,78745,0.56,-3,Central,7/25/1922,19,7/25/2018,Regular Air,1,Texas,2
Office Furnishings,Syracuse,Small Pack,55,Marvin Hawley,Consumer,Furniture,0.01,10630,Artistic Insta-Plaque,1,8/17/2016,88081,Low,2,13210,0.46,24,East,7/25/1950,34,8/19/2017,Regular Air,4,New York,16
